Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-69-8453-01A	0.00695337506480237	0.0356315871210689	0.00783328106498233	0.0907534062806409	0	0.109105057193825	0.00823282296235343	0.0463913638245617	0.0165066232211847	0	0	0.012132556376572	0.00569251490664771	0.308795357170821	0.0659709450025181	0.188463066745757	0.0317474241823112	0	0.0611071320316471	0	0	0.0046834868503062	0	0.441771126045868	0.896832361278532
TCGA-71-6725-01A	0	0.0801565817888889	0.100554673181122	0	0	0.0592485538417824	0	0.0295002191824517	0	0	0	0	0.0809202096064902	0.0566248457801992	0.0196110797510879	0.273115070272044	0.0801678473413603	0.0751313046909783	0.021353014502031	0	0.108648970263263	0.0149676297983014	0.01	0.316859627968324	0.952352940700487
TCGA-73-4658-01A	0.0151701484705601	0	0.113731247095649	0.085785804828674	0	0.129470738679375	0.115003257459258	0.0355203378428261	0	0	0	0	0.0179053365117643	0	0.0585792776738336	0.166826735524601	0.170780449499255	0.0141056111631625	0.0320783221865459	0	0.0315696831287235	0.013473049935772	0.01	0.335939472139022	0.941752088880195
TCGA-73-4659-01A	0.0459350802208257	0	0.115509363595765	0.018012470480236	0	0.123893196432522	0.0350132736703151	0	0.00654440429268743	0	0.0756946815734717	0	0.0380694600727293	0.0361532565902284	0.00801515726592371	0.315254720526792	0.0332550916318143	0.00184723055657056	0.117411667457921	0	0.0100800124538106	0.0193109331783879	0.01	0.351659261755096	0.936226761075242
TCGA-73-4662-01A	0.0894812564312862	0	0.238420350147714	0.0984290610654747	0	0.165448680108881	0.0289129482123865	0.0296584980747235	0.0129340297296291	0.00612161693673646	0	0	0.0110104298522275	0.0668271771151978	0.00993409106421979	0.103032094026648	0.0616381582215844	0.0456617544004291	0.0265223262759843	0	0	0.00596752833687797	0	0.528611773263992	0.850496890939908
TCGA-73-4677-01A	0.0788020188969222	0	0.242834854624322	0.102715771911593	0	0.186714149633239	0.0324663691334828	0	0	0	0	0.023635521751942	0.0193273702912135	0.0298317417477368	0.0231138165454871	0.0902247277364644	0.0693876689763958	0.0138517603666869	0.0766734732537269	0	0	0.0104207551307879	0	0.564681205014089	0.83176012215862
TCGA-73-7498-01A	0.0299226765563159	0	0.171349964741361	0.0768021851730363	0	0.256415688375989	0.00257788438397578	0	0.041217170279068	0	0	0.0246156806939411	0.0464052347578531	0.0047082004723826	0.0202998160338316	0.13140148430493	0.0488298731370667	0.0148097704659849	0.130644370624264	0	0	0	0.01	0.313255013018486	0.953950512095302
TCGA-78-7149-01A	0.138438451761903	0	0.391710930945237	0.0729717649318225	0	0.103064054809948	0	0.0232829658516079	0.0198774904160792	0	0	0.0272710067802157	0	0.0567058166696413	0.054178155397589	0.0582450137710906	0.000582773197059654	0.00187329143280676	0.0456784429737063	0	0.00611984106129307	0	0	0.647611096311491	0.761408663422119
TCGA-78-7152-01A	0.0565082139089483	0.0466537123395211	0.112343802064735	0.135983268963055	0	0.21849765491556	0.025087740942014	0.0155610817476563	0.0615659907287957	0	0	0.0108355990918081	3.08152489647515e-05	0.113094917084523	0.062710823260766	0.0488431744982464	0.0444631035194089	0	0.0415222302252337	0	0	0.00629787146076335	0	0.378821830149387	0.926661753034764
TCGA-78-7153-01A	0.0575297961448345	0	0.265043009455869	0.148552462742596	0	0.212548954563343	0.0030904564171803	0.00507694673517881	0.0648982120229487	0	0	0.0461328985131067	0.0171179721803984	0.029353143063936	0	0.10865593629267	0.00172557234898145	0.0118673978926046	0.027581991365009	0	0	0.000825250261342738	0	0.44516502271127	0.89750825023601
TCGA-78-7156-01A	0.0559124670426509	0	0.0665130225815343	0.146779274083801	0	0.240565408588464	0	0.0555092988085077	0	0	0	0.0415816077439181	0.0117652544912904	0.0142971597323032	0.11100618403277	0.0951907738519145	0	0.0106326890497298	0.133362994125918	0	0.0168838658671977	0	0.0600000000000001	0.126147072691888	1.04091768462422
TCGA-78-7158-01A	0.147679849763437	0	0.0810536560337296	0.0423567647139255	0	0.132809642434624	0	0	0.042671623319665	0	0	0.0592658961231249	0.0364420775976066	0.0501540538521415	0	0.0700882670450959	0.104392171150085	0.0332946676026255	0.199791330363939	0	0	0	0.01	0.359492618756636	0.933125283091831
TCGA-78-7162-01A	0.0714057811030507	0	0.119074506668795	0.120542480576365	0	0.249169469271849	0.0146460860631803	0.0179752091187202	0.0111318388638662	0	0.00370111596934527	0.013046771298878	0	0.0219718337151947	0.048261085098695	0.103529631607564	0.0395955884343142	0.0328467527830121	0.128776693938642	0	0.00432515548852927	0	0.01	0.34221937717745	0.941614773634287
TCGA-78-7163-01A	0.280962078145883	0	0.184685091525272	0.124137421079973	0	0.103409941360417	0	0.0209088438885999	0.0383077485117918	0	0	0.0770297714123676	0.00760042684798996	0.0403857569177074	0.0103699619923234	0.0218968177869455	0	0.0111672040949072	0.0791389364358233	0	0	0	0	0.508651772452634	0.861799719641783
TCGA-78-7167-01A	0.116915423888212	0	0.150011489395569	0.10121316864845	0	0.19531293677991	0	0.0190380137157516	0.030277200483797	0	0	0.0369840601002953	0.00912495795890088	0.0561189293633689	0.0503623715264317	0.107217296841076	0.029393869765024	0	0.098030281533214	0	0	0	0.01	0.279759828874036	0.971277357939424
TCGA-78-7537-01A	0.0665947308623351	0	0.443722272207812	0.0949891755796909	0	0.032168972657209	0.00169671635214275	0.00554841584504326	0.039954074193729	0	0	0.0229385362987856	0.000245705344950546	0.0419070833968112	0.00439831750536954	0.103903111325574	0.0595252866737303	0.0247504025822391	0.0576571991745783	0	0	0	0	0.619524684273114	0.784577044460395
TCGA-78-7539-01A	0.0364360385913296	0	0.0842180954291763	0.184910965822627	0	0.158664017065527	0.0433704615809624	0.0347317975127023	0.0473776140178371	0	0	0.0267895178744065	0.0153396670938382	0.040152903379512	0.0500708843164504	0.114425347587072	0.0710491180221663	0.0331360980933307	0.0545402959279062	0	0.00246116991658902	0.00232600776856788	0.01	0.32707399398331	0.94807631546724
TCGA-78-7633-01A	0.0524433576124146	0	0.00872818801938504	0.0299576680984512	0	0.277448248818917	0.00256535237863291	0.0579204366332964	0	0	0	0.0481207547549323	0.0471372461635656	0.0526367145333397	0.0117072583731422	0.219267162141309	0.00943585356980556	0.0903421358548504	0.089548396582293	0	0.00274122646566514	0	0.19	0.0549831429794399	1.0557864975832
TCGA-78-8648-01A	0.0794505039816838	0	0.281204901648145	0.0952987106492377	0	0.0474329183087032	0.0202935898267432	0.0137101010281736	0.010988298382689	0.00419839308065992	0	0.0194211224525328	0	0.253039353945068	0.020860635201585	0.0935660575977485	0.00365964365450789	0	0.0500963925019681	0	0	0.00677937774055394	0	0.495432547321885	0.868384756963461
TCGA-78-8655-01A	0.0169157753382266	0.0123347065594289	0.0428047156982304	0.134614180312565	0	0.0991797324674719	0.031156484486905	0.015261497846457	0.0354015667620829	0	0.0139542867027892	0	0.0134103121676311	0.271002131648992	0.0647136069678017	0.148390064109234	0.021200073954428	0	0.0796107148638242	0	0	5.01501139326115e-05	0.01	0.254801535962041	0.98281947242908
TCGA-86-6851-01A	0.0199923031613632	0	0.218014936358082	0.132320731455983	0	0.159306438318401	0.048234294728144	0.0480577631379701	0.0453806117067498	0	0.0354355380828656	0.00515193471125122	0	0.0925810200594568	0.072691245425353	0.0900766636293726	0.00425228193240377	0	0.028335474568444	0	0	0.000168762724159243	0	0.457598363524263	0.888270157022542
TCGA-86-7701-01A	0.104257094222169	0	0.356176932453597	0.0710313207725052	0	0.189485811415933	0.0454042898987634	0.0182617465812584	0.0327070074643132	0	0.0166393306891719	0	0.00208622822398849	0.0414310712716498	0.0321176524072313	0.0309742816593281	0.0311156794311299	0.00769803976571087	0.0184267493506338	0	0	0.00218676439261656	0	0.524408847592342	0.852847796494857
TCGA-86-7714-01A	0.0527403807645114	0	0.033966971392422	0.0245298401203604	0	0.171451105137818	0	0	0.00132059994182564	0	0	0.0273344739221289	0.00919704730332308	0	0	0.180829904153259	0.272518218687844	0.111671581319114	0.101495286978421	0	0.00105694534488289	0.011887644934089	0.01	0.288288016808572	0.96285052072608
TCGA-86-7954-01A	0.0664809782781055	0	0.0316848673182008	0.0712984215970454	0	0.178952059722911	0.0228872383175774	0.0360397529797903	0.0413629835631203	0	0	0.0155194191896789	0.0202060267437719	0.0526862541034652	0.170899982462437	0.163769910352134	0.0133521219048148	0.0340541135372527	0.0768551319142407	0	0	0.00395073801545435	0	0.477399377507322	0.878342737197407
TCGA-86-8056-01A	0.1210614715999	0	0.08000129297917	0.0639782917132433	0	0.172781732370253	0	0.0032771026281657	0.0267372454243204	0	0	0.0429283983594071	0.0306074428924586	0.0703908956602429	0.0338279910441348	0.132994256075374	0.0437145724816065	0.0168344607646942	0.125668886755473	0	0.0264396597551333	0.00875629949642305	0	0.369430924783186	0.928508140238652
TCGA-86-8073-01A	0	0.0446220026882561	0.0387271992108848	0.0365806704580337	0	0.181064460985417	0	0	0.0221673668954454	0	0.00407018444755557	0.0284468409733846	0.0251782880805678	0.0594430844229316	0.0642531393543133	0.316637556231014	0.0227801664198701	0	0.142357449645707	0	0.00919109771143733	0.00448049247518157	0.01	0.232280239672998	0.9854616335441
TCGA-86-8076-01A	0.0800358774699487	0	0.249085650179548	0.138721766028046	0	0.0653963902534025	0.0499952619913532	0.0322252153090395	0.0474937955499454	0	0.0184890137500927	0	0	0.152469333118545	0.0456369500512685	0.0445960895846436	0.0348880740009614	0	0.0350966794196304	0	0	0.0058699032935756	0	0.540537302041749	0.842823442852783
TCGA-86-8278-01A	0.137302664728574	0	0.213437926284826	0.0522002588299497	0	0.179325089433218	0.0208079709567823	0	0.00676482208735536	0	0.060611456406404	0.00719104145191996	0.0227320131508961	0.0688777721632084	0.0217520960906933	0.0890589468577093	0.000749079812335778	0.0328667768131075	0.0772378873551722	0.000362834019291333	0	0.00872136355855717	0	0.514888257919911	0.858108841243978
TCGA-86-8279-01A	0.0132063680610348	0	0.0725336571276212	0.0349502431754733	0	0.140237653211991	0	0	0.0960512431544547	0	0	0.0720136885239982	0	0.297201933434744	0.00516752750495301	0.0942581992861598	0.121804339379912	0.0301844056134524	0.0127098391059124	0.00529892353136589	0	0.00438197888892659	0.01	0.177862035353027	1.02223445466759
TCGA-86-8280-01A	0.013959226343396	0.0252539764615508	0.103080635074435	0.0717742591892525	0	0.263049724963294	0	0.0125060395856959	0.0454119490795988	0	0.0373306466368326	0	0	0.120441753733941	0.103570694548106	0.0907497766669704	0.0649559648630487	0	0.0452035998175342	0.00271175303634394	0	0	0.01	0.269351938681169	0.974338217559631
TCGA-86-8668-01A	0	0.0505737432148522	0.203958904403095	0.0603207737502405	0	0.128386466800222	0	0.0416751524440239	0.0303266802383831	0	0	0.0132793362660005	0	0.125940093798765	0.0679925020417936	0.106607540569236	0.0383216880491374	0	0.131306506460893	0	0	0.00131061196335744	0	0.447744712162734	0.893808463730374
TCGA-86-8669-01A	0.0533107044845368	0	0.250482457863386	0.0996966302250125	0	0.223644363167355	0.0103007693819106	0	0.0215105745516101	0	0	0	0.0177399704853265	0.0828841384988276	0.0517855973271956	0.109204889196579	0.0549631334730688	0.00785240587303842	0	0.0166243654721533	0	0	0	0.532295369987718	0.847889609164461
TCGA-86-8671-01A	0.0737813307357042	0	0.0829367943716176	0.121778047415349	0	0.167203937429348	0.0172681486159845	0.0423839302766232	0.0610899094486229	0	0.0188360708808711	0	0	0.165069698245167	0.101522572526964	0.0721488785863959	0.0237416233149889	0	0.0522390581523647	0	0	0	0	0.403389451603619	0.914532640481121
TCGA-86-8674-01A	0.144018086580301	0	0.165916761522247	0.043850122000746	0	0.0371676263878545	0.0329167855510447	0.125646033500315	0.0207969512275256	0	0.0110541345279494	0	0	0.274626612508244	0.0296641907212065	0.0486621984679934	0	0.0492294937185271	0.0164510032860455	0	0	0	0	0.425697340526235	0.905612268750975
TCGA-86-A456-01A	0.00468050842954193	0.007710942108208	0.0662526664493421	0.0719726699202319	0	0.196491329542623	0.0363650746555712	0	0.0250992528010526	0	0	0.0477717149559797	0.00299141688118891	0.142740519186702	0.0720245289450502	0.249342966272707	0	0.0420930190919675	0.0344633907598346	0	0	0	0.01	0.239325091021364	0.98742543398354
TCGA-86-A4P7-01A	0.0933370193733715	0	0.215902144151159	0.100655800038648	0	0.136672050776926	0.00413252167969267	0.0428513479559292	0.0109833600301151	0	0.00516779864854376	0.0166243724428302	0.00194339784855097	0.104559025170043	0.0224985676630326	0.147279772016259	0.00581038694579711	0.000459444741618718	0.0874677034956595	0	0	0.0036552870218246	0	0.499856776824928	0.866600871168653
TCGA-86-A4P8-01A	0.0581360864481491	0	0.0407844099721183	0.110998708826921	0	0.297661908959593	0.0302700888705453	0	0	0	0.0387946797622403	0	0.0201899681125051	0.121094540682165	0.0372300879242153	0.153566655983454	0.0124745772565076	0	0.0736093975117037	0	0	0.00518888968988211	0.01	0.358313224150042	0.934679577090263
TCGA-91-6828-01A	0.0631078480740877	0	0.15534283686439	0.0983153413712066	0	0.212961329430404	0.0529005725979139	0.00625427805048487	0	0	0.0143881247554404	0	0.0165175068596749	0.0489147946979584	0.0637670961437937	0.170733738199133	0.0543930429964895	0	0.0247326309325019	0	0	0.0176708590265214	0	0.392065024933754	0.919262666883025
TCGA-91-6829-01A	0.148602687860696	0	0.108006765219026	0.0526603561921457	0	0.0835638753817036	0	0	0.0285595184754526	0	0	0.042532218950171	0	0.188100604395019	0.0140220428569694	0.14396522648708	0.0101570606958516	0.000476846497990936	0.17452952309142	0	0	0.00482327389647381	0	0.403241313481321	0.914839257207433
TCGA-91-6835-01A	0.0287598365463452	0.0567677191881045	0	0.0854506485281711	0	0.230288732765648	0.0426493227875364	0.000791153858651147	0.057271665874356	0.0350364698556525	0	0	0	0.192053228415234	0.079859060460793	0.146720319275659	0.0153313907310867	0	0.0290204517127618	0	0	0	0	0.512564326782088	0.860846568298812
TCGA-91-6840-01A	0.178672744354027	0	0.139092005155182	0.116806763018036	0	0.107342699672252	0.0370951599386298	0.0227991303109233	0.0461174855944234	0	0.00719740675580365	0	0	0.136244259715761	0.0970078202408826	0.0649192881933194	0.000620879363903801	0	0.0460843576868562	0	0	0	0	0.52729814012126	0.850996773106664
TCGA-91-6849-01A	0.116947051749599	0	0.270016373939635	0.0660302415672007	0	0	0.031877177474409	0.0203432106242625	0.0264494148352295	0.00873705017924104	0	0	0	0.31278726248809	0.00108030845518235	0.0815397796969837	0	0.0263997271647812	0.0260435362453142	0	0	0.0117488655800716	0	0.514620866041763	0.857610831330818
TCGA-91-7771-01A	0.104866180145063	0	0.122356612992036	0.088066530954465	0	0.325249823790652	0.0388044183447821	0.0108363016659954	0	0	0	0.0153863234413833	0.00774818636986256	0.0258764302745504	0.0634472132241629	0.135704132489484	0.01751025103891	0.00626226441510936	0.0339963818983521	0	0	0.00388894895519168	0.01	0.366512382029107	0.932862767449129
TCGA-91-8496-01A	0.00415565959180383	0.00754271457703017	0	0.097182851810105	0	0.126503140021589	0	0	0	0	0	0.0273114854947208	0.0581345035895683	0.0844849328823408	0.0142713483364974	0.241360346711914	0.113089550520381	0	0.15596721374495	0	0.0288187475017599	0.0411775052173398	0	0.418502909421791	0.907882470504165
TCGA-91-8497-01A	0.091539851901261	0	0.261028800779456	0.108143076636919	0	0.0899409258996987	0	0.0429210745284166	0.0388395696809373	0	0	0.0274507023297119	0.00946499640723246	0.0358003118646189	0.00774837727485669	0.0686629605752604	0.0916790271026037	0.0055276058996923	0.115235044039392	0	0	0.00601767507994301	0	0.549317367934967	0.838062827418169
TCGA-91-A4BC-01A	0.0854614520340015	0	0.291754069546055	0.243085571061151	0	0.0296436110175063	0.153587639121379	0.0145088021004376	0	0	0.00208664934087432	0	0	0.0410153997813655	0.0265432511644779	0.055679636103917	0.00816897550065182	0	0.0403085814921568	0	0	0.00815636173602628	0	0.553561767834827	0.832685347935202
TCGA-91-A4BD-01A	0	0.0312780062394017	0.0797618507848476	0.0389495026195973	0	0.133851757072063	0	0	0.048615654710414	0	0	0.0392673874464242	0.144028523595379	0.0182730617204151	0.0029988856734969	0.216857523920534	0.0124220470685172	0.0417393022671747	0.191352046664776	0	0	0.000604450216958611	0.01	0.262393494005475	0.971011222585081
TCGA-93-7347-01A	0.095857986882814	0	0.100569383741242	0.121786213497336	0	0.136929575329941	0.0304535896422658	0.0178689366412264	0.0707030058789342	0.000938429246610125	0	0.0237974840824721	0	0.154054833095479	0.0431720409582472	0.1228393925154	0.0146092319633918	0.000933634179331512	0.0652074252085275	0	0	0.000278837136781898	0	0.436468295543954	0.899048530857365
TCGA-93-7348-01A	0.220086206635471	0	0.301364141050357	0.0545174214785138	0	0.106554426882484	0.0215194677068781	0.00248519704783729	0.0250750103701677	0	0	0.00190148809193598	0	0.163780708948881	0.0252725483006491	0.0480075378077493	0	0	0.0105951486762835	0.0128964759852333	0	0.00594422101755927	0	0.61055564154365	0.791359033226302
TCGA-93-A4JO-01A	0.0916666037942352	0	0.167662566399699	0.0993297514258119	0	0.175987375679193	0.0176806789643186	0.0248965346405872	0.0553028131716381	0	0.00217355801145635	0.0149374497436937	0.0135600719937585	0.104821515504212	0.0515203135115861	0.0962079811289323	0.0414262734588335	0	0.0374302057737236	0	0	0.00539630679832147	0	0.460780163173441	0.886965932830035
TCGA-93-A4JP-01A	0.0237598986957306	0	0.0170241277659242	0.0339253985030492	0	0.141078588388324	0	0.0401159547096879	0	0	0.00501884872796114	0.0148074829615501	0.0242782339488241	0.100536192680209	0.0800585826017019	0.291559708411523	0.0086670086423622	0.0209754058683025	0.180987742603129	0	0.0139075593453488	0.0032992661463726	0.01	0.288322901256907	0.964466642571428
TCGA-95-7567-01A	0.0714870747339946	0	0.2329374631487	0.10732103258402	0	0.154059565193898	0.0466640285120225	0.028263854851135	0.0478575924034713	0	0	0.0207201761658031	0.00530161791244448	0.0490815996810788	0.05651859072747	0.132329133204769	0.0128945960512	0.0182107306046515	0.0163529442253416	0	0	0	0	0.425877108076096	0.904972750613091
TCGA-95-7948-01A	0.0402178667677242	0	0.266659826152035	0.104271657753158	0	0.140157919191778	0.0192489241297732	0.0139941227847205	0	0	0	0.0252325997644418	0.0391997614345937	0	0.0205897295240245	0.11011516969852	0.075383640962738	0.0380204215863782	0.101537646778823	0	0.00537071347129149	0	0	0.450910202954238	0.89191910400935
TCGA-95-A4VN-01A	0.0197268392048565	0.0119463836045973	0.0253469098013885	0.167757618990213	0	0.144346830308992	0.113257172208981	0.0494521965959262	0	0	0.016532923792136	0	0	0.133186732139038	0.0735215345141235	0.180746159976006	0	0.0190171237388878	0.0374067883290103	0	0	0.00775478679584276	0.01	0.34915433939232	0.938961027027901
TCGA-97-7546-01A	0.0437758092425985	0	0.0714845575215469	0.0898256954748065	0	0.337650314715687	0.0227796602074985	0	0.00490332730124624	0	0.0167861458520433	0	0.0314677985355676	0.0263999073299141	0.0361216535844485	0.109006838301567	0.0415251379640189	0.0312694610078434	0.117495907583417	0.00137564966995087	0.0127574155750993	0.00537472013274698	0.01	0.187050958545069	1.00543146008831
TCGA-97-7547-01A	0.0643701625706926	0	0.148644794551924	0.0737523636778288	0	0.182811502430731	0.0188174753234211	0	0.0619552504776745	0	0.00624139610415335	0	0.0466247334135667	0.13381790594686	0.0410253841317642	0.13896447372731	0.00838090162931461	0	0.0745936560147587	0	0	0	0.01	0.331311498819707	0.946051985616856
TCGA-97-7552-01A	0.0877539546209198	0.00537141142202548	0.186043257795463	0.258031186072218	0	0.12475296690195	0.0139584615226836	0	0.0388267444654308	0	0.000441570409816901	0	0	0.112078589413587	0.0872600392373225	0.0435635539411022	0.0112408852912228	0	0.0306481064812861	0	0	2.92724249710209e-05	0	0.480548269821348	0.876066148898407
TCGA-97-7553-01A	0.0517172980030497	0	0.106397915100861	0.109114652817996	0	0.108279744930996	0.0358231442812759	0	0	0	0.0117130929943261	0	0.0191273251420567	0.225941739580954	0.0430668461855133	0.119368714107571	0.060196331820127	0	0.070612211207564	0	0.0090218718464187	0.0296191119812903	0.01	0.350645747815632	0.937601191376655
TCGA-97-7554-01A	0	0.00230599649095649	0.244278379997672	0.060824808367685	0	0.141849743770365	0.0367717578046894	0.0238370508085739	0.00902343983219337	0	0.017762870304912	0	1.26983355820411e-05	0.17572947851699	0.0802091669407189	0.133738319534325	0.00616910444702041	0	0.0632277685021416	0	0	0.00425941634617457	0	0.373451005214041	0.930114639203471
TCGA-97-7941-01A	0.107575919749527	0	0.0612557937427879	0.0809737949327908	0	0.138918932511418	0	0.0247533390120127	0.0735431487171091	0	0	0.00840143451167114	0.0116179209796924	0.0144710123778675	0.050270879768654	0.183504558206173	0.114358215987179	0	0.130355049503118	0	0	0	0	0.403471273988623	0.914387585335329
TCGA-97-8171-01A	0.0947213782970743	0	0.123793179978916	0.0130371274873833	0	0.075223583457757	0	0.0180698727791366	0.023049066381092	0	0	0.0154867585587153	0	0.291862575910136	0.0194132840873379	0.273957721678324	0.00708894381801892	0.00174217953429894	0.0425543280318097	0	0	0	0	0.382627235605512	0.929976579388556
TCGA-97-8172-01A	0.0105128406229931	0.156498100130843	0.0933587061017464	0.0707472900993475	0	0.217920994028897	0.00502314380206434	0.0121069738319569	0.0239416511979491	0	0	0.0266799906499486	0.00595217581072641	0.080877205692149	0.0241730353830442	0.105479178802108	0.0227662754096631	0.00438079860748186	0.138495900004601	0	0	0.00108573982448131	0	0.467527724746046	0.885072802556906
TCGA-97-8174-01A	0.123203662476565	0	0.144953042406063	0.0649289749607192	0	0.243383860466146	0.0158114626515494	0.0287244180172566	0	0	0	0.00584400295914382	0.034253003792614	0.00490384659686583	0.0676667916482511	0.168380570036292	0.00483196263464949	0.0125732799918581	0.0805411213620264	0	0	0	0	0.433572348480266	0.900223679531257
TCGA-97-8177-01A	0.0143311444174569	0.0425891920341763	0.092932841410423	0.0898052045235245	0	0.104861889392204	0	0.00305225358552797	0.0353723061746237	0	0	0.0408584530972607	0.0300143098512942	0.0790326322980143	0.0214784656109491	0.139932643414965	0.155093855380313	0.034323217242091	0.112924434419259	0	0	0.00339715714791776	0.01	0.336138364909338	0.941798493909948
TCGA-97-8547-01A	0.00936919232050902	0.00305273758955406	0.0223175226517446	0.021206773805504	0	0.0682679424321635	0	0.0389452422443274	0.0476251182692366	0	0.011820009398899	0	0	0.521726554533313	0	0.130034000780958	0.00553845321871143	0.0827135641030189	0.0357059140270357	0	0	0.00167697462502422	0	0.411034211756271	0.928658712252885
TCGA-97-8552-01A	0.0010500947288735	0.0645720470562568	0.0170558565256305	0.101930371037411	0	0.17617476073566	0.000754133584438796	0.011635037953112	0.0192438228932529	0	0.00300481177477842	0.0131187090312483	0.0556248629598494	0.0291047519314199	0.0238133464603863	0.176714893777487	0.158883577018549	0.0177786158329229	0.126040539659508	0	0.00244988820647827	0.00104987883273769	0.01	0.329034857777958	0.944791859068687
TCGA-97-A4LX-01A	0.1181755535559	0	0.181224204534459	0.0814995290065004	0	0.146089575475314	0.0338850054319606	0.0262058120850531	0.0589484353658973	0	0.0205863660707548	0	0.00831791293106885	0.0523901902954869	0.0874679107591263	0.0911192532078891	0.0380957078140985	0.00727715005064309	0.037591233234037	0	0	0.0111261601818107	0	0.484884215279875	0.874313997826573
TCGA-97-A4M0-01A	0.0324156291377765	0	0.0280248654841216	0.122936923852832	0	0.289841979251511	0.0144800473195154	0.0146239004462405	0.0610890013476277	0	0	0.0226156749374532	0.0431331487992289	0	0.0692209536519075	0.0709011966666404	0.130227744518466	0.0237109303204617	0.0729616786609294	0	0	0.00381632560528832	0.01	0.248017888175794	0.984825001034019
TCGA-97-A4M1-01A	0.0247611001661246	0	0.0208201857557334	0.0891501524145902	0	0.128672304660184	0	0.00942274445194265	0.0106878143892536	0	0	0.0389561471102851	0.0679928506065912	0.0732170072610143	0.0198784771475036	0.259765275910329	0.0278761921290869	0.0105076174010988	0.208199404208268	0	0.0100927263879946	0	0.01	0.274817845993919	0.968335075701142
TCGA-97-A4M2-01A	0.0599117237884119	0	0.150622999227058	0.0876943738764131	0	0.116881640347144	0	0.0482474534454664	0.0236374623955	0	0.0108242941076457	0.0225424648414629	0.0167526319549624	0.161422186538326	0.0319585720705209	0.125506289220022	0.0228904925985794	0.0072884691352478	0.105085283548866	0	0	0.00873366290437453	0	0.468353859424446	0.884885067019505
TCGA-97-A4M7-01A	0.0239707904336417	0.00715679717389566	0.0701075024382734	0.0468838122872838	0	0.217791483423962	0	0.0537581289994544	0.0529884590681207	0	0	0.0299612222145531	0.0350219665634601	0.0328819716826251	0.0462478942874589	0.0763112118434133	0.134953526883118	0.0232367964731632	0.136401607785493	0	0	0.012326828442083	0.01	0.245184689475919	0.977912789168939
TCGA-99-7458-01A	0.0673878368363109	0	0.0424994998097431	0.133875424223001	0	0.218469872783263	0.0215610729163644	0.026848760198225	0.0425391507254851	0	0	0.0525210162820452	0.0126359790013904	0.0817612484677646	0.0483860790091945	0.116318961654322	0.0438851873025554	0.0191330748027506	0.0686104511242519	0	0	0.00356638486333248	0.01	0.307146451907961	0.957376405471818
TCGA-99-8028-01A	0.0400533546750541	0	0.233654707849884	0.126705362198269	0	0.120851446861033	0.0842195216022072	0.0203068417273443	0.0460170079264166	0	0.00927737949856711	0.00165756886312543	0	0.12527316566135	0.0669733575829805	0.0972139583369395	0.00354046563940883	0	0.0181820086479723	0	0	0.00607385292944769	0	0.447097393007097	0.893763802050172
TCGA-99-8032-01A	0.121028288275007	0	0.480700701265911	0.0564922309777684	0	0.0678169336870943	0.0151636283934407	0	0.0499715551723888	0	0	0.0231930070759022	0.00166808382993414	0.0896460730188844	0.00663760686555993	0.0299126021364404	0.00232376260246385	0	0.0503592048275702	0	0	0.00508632187163497	0	0.666370987755696	0.746437377380326
TCGA-99-AA5R-01A	0.101799302550138	0	0.166901521676007	0.125285693899514	0	0.23853375658477	0.00172432700535883	0.0143088830202608	0	0	0	0.0512233743801378	0.00590052567919369	0.113794639099816	0.0375863416281333	0.0630616168124979	0.0215513255818221	0	0.057150654640497	0	0	0.00117803744185378	0	0.509901279046752	0.860947471004232
TCGA-J2-8194-01A	0.080943726848268	0	0.19909838573407	0.0374591136325467	0	0.186510913957184	0.0227045082466307	0.0127822933752134	0	0	0.0357239263191663	0	0.0663682630904927	0.0271117437774184	0.0425756088678783	0.167941138006558	0.0603370110584622	0.00642009235911249	0.00353545589147821	0.00925269751984688	0	0.0412351213156734	0.01	0.317718226956129	0.953457555129885
TCGA-J2-A4AE-01A	0.177208285560057	0	0.240526296299276	0.0936588467073526	0	0.14996063248756	0.0455804310545546	0.03724893398029	0	0	0	0	0.00988621830314123	0.0115667948075198	0.0436765051337312	0.0842008665128751	0.0121010616544448	0.0306748764785901	0.0376341424433394	0	0.0229294957303509	0.00314661284691723	0	0.635403350231913	0.780629694413517
TCGA-L4-A4E6-01A	0.0579304405093369	0	0.0372132270133888	0.0607968605739697	0	0.131246216941669	0.00611926779381427	0.0125268261392192	0	0	0.0170033360700044	0.00297809560791802	0.00467336467688254	0.19346046803527	0.0371972031203355	0.27040845845342	0.0701281419849791	0	0.089700040169882	0	0.00321409257617781	0.00540396033373284	0.01	0.306088790220191	0.958754126385111
TCGA-L9-A444-01A	0.067072575208489	0	0.152777434546785	0.187342789142657	0	0.148652942969736	0.0931520954979701	0	0.0508505331445853	0	0.0773274797531026	0	0.00660756328884628	0.0404016734354621	0.077663309184841	0.0702561097757803	0.00255097227277499	0	0.0248230359661783	0	0	0.000521485812791786	0	0.385205966177474	0.925562487318312
